Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 129, Row: 27, Price: $131.00, Est. Price: $131.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cf7e29dec8018c76c2baa3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 9, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b502b82f94efc810ad66f5
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 111, Row: 11, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b502872f94efc810a5e34c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 137, Row: 38, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ee6f6af5e52e4d7de95
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 111, Row: 6, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b502872f94efc810a5e31e
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 108, Row: 28, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e705f5eedb9b55180ef
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 137, Row: 27, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ed9f6af5e52e4d6c6be
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 102, Row: 15, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67af5bac2f94efc8107f6aba
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 215, Row: 4, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d8a265dec8018c762a3202
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 136, Row: 26, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea22ff0923f9bcdb7d6fb
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 103, Row: 14, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ee1f6af5e52e4d75a02
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 200, Row: 3, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d95b6fdec8018c765f415f
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 201, Row: 3, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4d5dec8018c768558a4
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 216, Row: 7, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4cfdec8018c7684a05f
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 204, Row: 7, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d98927dec8018c76761a61
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 217, Row: 5, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde463dec8018c7677a22c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 220, Row: 3, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4d5dec8018c7685589f
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 202, Row: 3, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4d8dec8018c768599f3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 218, Row: 5, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cf582adec8018c7685d61a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 311, Row: 1, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea223f0923f9bcdb709b2
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 223, Row: 2, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4dcdec8018c7685e437
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 16, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde46bdec8018c7678707c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 135, Row: 19, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4d3dec8018c76850eb4
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 110, Row: 14, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cf7e1ddec8018c76c1a1a5
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 110, Row: 8, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d48fb8dec8018c7684e208
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 109, Row: 36, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde462dec8018c7677839b
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 221, Row: 5, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde459dec8018c7676d824
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 222, Row: 4, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4e0dec8018c76863b1f
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 112, Row: 9, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b503192f94efc810b8dc95
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 132, Row: 5, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b503512f94efc810c20518
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 218, Row: 10, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f0fdec8018c76c59217
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 200, Row: 10, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f17dec8018c76c652bc
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 203, Row: 11, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f11dec8018c76c5ca2a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 220, Row: 10, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f26dec8018c76c7aa35
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 202, Row: 11, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f21dec8018c76c732a3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 135, Row: 39, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f08dec8018c76c51ceb
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 111, Row: 35, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b412482f94efc810268647
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 110, Row: 39, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f18dec8018c76c67dcd
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 221, Row: 11, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f0adec8018c76c537e7
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 39, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f28dec8018c76c7c9de
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 219, Row: 10, Price: $111.00, Est. Price: $111.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a832853e2207e70bbd3697
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 114, Row: 39, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d9a2a8dec8018c768a108a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 113, Row: 24, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d0f713dec8018c76a4ab9c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 130, Row: 30, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d44471dec8018c76db7af7
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 131, Row: 27, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d23580dec8018c76efe551
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 205, Row: 2, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea233f0923f9bcdb836af
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 134, Row: 33, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27edcf6af5e52e4d70286
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 206, Row: 1, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d48fc0dec8018c76862472
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 213, Row: 7, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde460dec8018c76776ade
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 207, Row: 5, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde464dec8018c7677b787
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 208, Row: 8, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4dddec8018c768600ae
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 212, Row: 8, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde468dec8018c7678308a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 211, Row: 8, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde463dec8018c7677a21c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 109, Row: 9, Price: $121.00, Est. Price: $121.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea22df0923f9bcdb7a3fe
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 134, Row: 5, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea22ff0923f9bcdb7d6ef
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 207, Row: 11, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ecff6af5e52e4d5d5cd
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 1, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b412452f94efc810263e39
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 117, Row: 33, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67dae8e4dec8018c762390f5
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 127, Row: 34, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4dedec8018c76861a84
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 115, Row: 31, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde463dec8018c7677a22d
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 128, Row: 32, Price: $131.00, Est. Price: $131.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4cfdec8018c7684a058
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 132, Row: 1, Price: $139.00, Est. Price: $139.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b503522f94efc810c20562
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 122, Row: 38, Price: $140.00, Est. Price: $140.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d95b6edec8018c765f0b63
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 124, Row: 37, Price: $140.00, Est. Price: $140.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde468dec8018c76783083
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 121, Row: 37, Price: $140.00, Est. Price: $140.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde460dec8018c76776ae6
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 126, Row: 33, Price: $140.00, Est. Price: $140.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4d8dec8018c768599eb
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 125, Row: 35, Price: $140.00, Est. Price: $140.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde46cdec8018c76789193
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 120, Row: 39, Price: $140.00, Est. Price: $140.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cf7e1bdec8018c76c164c3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 126, Row: 21, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b503b42f94efc810cca368
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 118, Row: 38, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67dacf80dec8018c76c16dba
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 214, Row: 10, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ee1f6af5e52e4d75a44
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 134, Row: 39, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/6764fe19b98988f2dbd7422b
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 117, Row: 39, Price: $145.00, Est. Price: $145.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f2adec8018c76c7edf1
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 116, Row: 39, Price: $147.00, Est. Price: $147.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a7a3183e2207e70b423c4e
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 128, Row: 24, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27edff6af5e52e4d73164
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 127, Row: 24, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27edef6af5e52e4d71f6d
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 119, Row: 34, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ed2f6af5e52e4d62242
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 121, Row: 28, Price: $174.00, Est. Price: $174.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27edff6af5e52e4d73165
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 118, Row: 22, Price: $183.00, Est. Price: $183.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67aa759a3e2207e70bad531a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 122, Row: 21, Price: $210.00, Est. Price: $210.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d8b673dec8018c76535002
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: A, Row: F, Price: $217.00, Est. Price: $217.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27edbf6af5e52e4d6f2e2
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: O, Row: 16, Price: $225.00, Est. Price: $225.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67da23fddec8018c760c842a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: C, Row: 14, Price: $225.00, Est. Price: $225.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d5a010dec8018c76c1fdf9
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: Q, Row: 15, Price: $225.00, Est. Price: $225.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4e1dec8018c76865c8c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: B, Row: F, Price: $229.00, Est. Price: $229.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ecef6af5e52e4d5b966
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: S, Row: B, Price: $252.00, Est. Price: $252.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e825f5eedb9b5541bf7
