Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 116, Row: 23, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ad3e733e2207e70bb78664
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 140, Row: 25, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68acc3e2207e70b0fafd9
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 138, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0cfedec8018c7676a3ce
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 144, Row: 17, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d13dec8018c7678a7e3
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 139, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d0adec8018c7677b266
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 321, Row: 1, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e4e5f5eedb9b54db00e
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 314, Row: 1, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e575f5eedb9b54eaec4
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 141, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d11dec8018c76786851
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 108, Row: 21, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e405f5eedb9b54c5d6b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 104, Row: 21, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d0d2d0dec8018c76233ae4
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 215, Row: 4, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fb7dec8018c7684ba9b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 127, Row: 28, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fbbdec8018c768557ae
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 205, Row: 2, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fbbdec8018c768555bd
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 216, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f0fc2f94efc810c9aa3a
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 204, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f0fc2f94efc810c9aa53
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 112, Row: 9, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f09a2f94efc810bb4639
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 200, Row: 2, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a95ddec8018c76f2560e
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 201, Row: 2, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a950dec8018c76f060cc
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 203, Row: 4, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a965dec8018c76f36638
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 217, Row: 2, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fb8dec8018c7684e4ef
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 134, Row: 15, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a962dec8018c76f2f9bc
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 220, Row: 2, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a973dec8018c76f530c5
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 219, Row: 4, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a953dec8018c76f0d712
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 202, Row: 3, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a960dec8018c76f2cecb
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 218, Row: 2, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a95cdec8018c76f22e12
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 133, Row: 16, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/670ea1aaf0923f9bcdabc721
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 132, Row: 5, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f0cc2f94efc810c22563
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 205, Row: 10, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ad03e2207e70b10183d
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 111, Row: 39, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac03e2207e70b0e8cbd
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 135, Row: 12, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e475f5eedb9b54cf88b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 135, Row: 34, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac83e2207e70b0f5191
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 218, Row: 11, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20eeedec8018c7628cd41
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 200, Row: 10, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ed4dec8018c7624733a
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 203, Row: 11, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20efcdec8018c762b091d
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 201, Row: 11, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ee3dec8018c762706e7
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 133, Row: 39, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20eeedec8018c7628c91e
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 135, Row: 39, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ed6dec8018c7624cea8
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 219, Row: 11, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ed6dec8018c7624d0c2
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 220, Row: 10, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20edcdec8018c7625e75f
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 202, Row: 11, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20edfdec8018c76263e5d
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 130, Row: 29, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e425f5eedb9b54c8d63
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 131, Row: 21, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fbadec8018c76851811
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 212, Row: 3, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fc1dec8018c76863cbe
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 113, Row: 38, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ad83e2207e70b1105fd
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 130, Row: 37, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68acf3e2207e70b0ffc08
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 133, Row: 1, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac73e2207e70b0f3693
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 206, Row: 1, Price: $100.00, Est. Price: $100.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fb7dec8018c7684b9eb
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 112, Row: 37, Price: $100.00, Est. Price: $100.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac43e2207e70b0ef21a
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 211, Row: 7, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a968dec8018c76f3c69b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 213, Row: 5, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d508c5dec8018c766e8433
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 209, Row: 7, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a959dec8018c76f1b63c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 214, Row: 5, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a95fdec8018c76f290c0
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 207, Row: 3, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a95ddec8018c76f26708
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 208, Row: 6, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d874f1dec8018c7606cd11
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 127, Row: 21, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f12d2f94efc810cecdef
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 119, Row: 23, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67c62839dec8018c76c51a66
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 132, Row: 1, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f0cc2f94efc810c22548
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 117, Row: 25, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/670ea1aef0923f9bcdac0538
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 114, Row: 21, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68abe3e2207e70b0e473c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 115, Row: 27, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a96edec8018c76f49bc5
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 129, Row: 27, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a959dec8018c76f1b672
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 128, Row: 29, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a960dec8018c76f2c6bc
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 126, Row: 21, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f15d2f94efc810d2939c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 123, Row: 32, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a962dec8018c76f2fa22
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 118, Row: 28, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a963dec8018c76f33896
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 122, Row: 30, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/670ea1b5f0923f9bcdacbf5b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 121, Row: 31, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a960dec8018c76f2c62e
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 124, Row: 37, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a966dec8018c76f39424
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 125, Row: 31, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a95ddec8018c76f268fb
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 120, Row: 33, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a959dec8018c76f1b6b8
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 117, Row: 38, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ad83e2207e70b11060d
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 121, Row: 36, Price: $122.00, Est. Price: $122.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68acc3e2207e70b0fb02b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 111, Row: 1, Price: $126.00, Est. Price: $126.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/672d1d22585e58e5aacb7ebc
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 128, Row: 24, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ad63e2207e70b10addd
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 120, Row: 24, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e445f5eedb9b54cb8f7
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: B, Row: F, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f18f2f94efc810d4dfd0
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: A, Row: C, Price: $145.00, Est. Price: $145.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f18f2f94efc810d4dff5
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: R, Row: G, Price: $161.00, Est. Price: $161.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/670ea16ef0923f9bcda6962c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: F, Row: 9, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f18f2f94efc810d4e022
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: G, Row: H, Price: $193.00, Est. Price: $193.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67bf94b42f94efc810adb804
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: S, Row: B, Price: $193.00, Est. Price: $193.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e535f5eedb9b54e3418
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: D, Row: 7, Price: $198.00, Est. Price: $198.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f1bf2f94efc810d8d4c2
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: P, Row: 15, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a962dec8018c76f2f97b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: Q, Row: 11, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a956dec8018c76f14b70
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: C, Row: 9, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a96adec8018c76f3f0e9
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: I, Row: G, Price: $216.00, Est. Price: $216.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f2222f94efc810e15d37
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: J, Row: J, Price: $216.00, Est. Price: $216.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f1f02f94efc810dd301e
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: E, Row: 18, Price: $216.00, Est. Price: $216.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68abf3e2207e70b0e67fa
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: K, Row: B, Price: $292.00, Est. Price: $292.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f2222f94efc810e15d90
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: H, Row: I, Price: $331.00, Est. Price: $331.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fbcdec8018c76855967
