Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 128, Row: 25, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea104f0923f9bcd9c8b56
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 105, Row: 23, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb1d4811782d39cdd1a
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 104, Row: 21, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cbfd4811782d39dd348
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 135, Row: 12, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e345f5eedb9b54b1cc2
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 6, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/6709824af0923f9bcdf98c48
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 110, Row: 10, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e2b5f5eedb9b549ed9a
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 109, Row: 9, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea109f0923f9bcd9ce566
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 138, Row: 38, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e5957dd4811782d3502fbb
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 144, Row: 18, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59573d4811782d34e2556
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 106, Row: 38, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59f44d4811782d367a06b
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 136, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59581d4811782d350f576
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 101, Row: 28, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59f3ed4811782d366f689
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 215, Row: 4, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d38d4811782d3eb1948
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 134, Row: 7, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10bf0923f9bcd9cf386
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 205, Row: 2, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10cf0923f9bcd9d194f
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 216, Row: 1, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67098339f0923f9bcd179f47
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 204, Row: 1, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67098339f0923f9bcd179f3f
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 112, Row: 9, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670983caf0923f9bcd270c89
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 133, Row: 3, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e265f5eedb9b54976d2
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 217, Row: 2, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d3cd4811782d3eb4c80
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 218, Row: 1, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea107f0923f9bcd9cc425
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 134, Row: 21, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb3d4811782d39d1b16
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 135, Row: 21, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb3d4811782d39d0d1d
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 18, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cdfd4811782d3a02b6e
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 130, Row: 28, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea100f0923f9bcd9c48e0
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 131, Row: 21, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d37d4811782d3eafe23
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 114, Row: 24, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10ef0923f9bcd9d3218
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 130, Row: 22, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e395f5eedb9b54b9c0a
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 219, Row: 6, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cabd4811782d39c5eb3
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 200, Row: 1, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cf3d4811782d3a1c7ba
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 113, Row: 23, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e275f5eedb9b54986b6
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 201, Row: 2, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb1d4811782d39ce9d0
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 203, Row: 4, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cdcd4811782d39fed11
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 220, Row: 2, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ccbd4811782d39e912f
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 202, Row: 3, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ccbd4811782d39e89c8
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 133, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59576d4811782d34eccef
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 134, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59588d4811782d351c083
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 135, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59580d4811782d350b09a
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59f3bd4811782d36698ea
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 110, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59f43d4811782d3678102
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 127, Row: 28, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d32d4811782d3eaa72a
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 222, Row: 4, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cc9d4811782d39e5fa4
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 223, Row: 2, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb5d4811782d39d37b1
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 221, Row: 3, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ce5d4811782d3a085fc
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 206, Row: 3, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10ef0923f9bcd9d3262
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 114, Row: 30, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cc7d4811782d39e45f9
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 112, Row: 16, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cebd4811782d3a1100d
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 119, Row: 23, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67c62829dec8018c76c3720e
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 122, Row: 30, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10ff0923f9bcd9d3fd5
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 125, Row: 28, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e3c5f5eedb9b54bfd1c
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 220, Row: 10, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93afd4811782d3c2de28
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 202, Row: 11, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93b6d4811782d3c406ed
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 208, Row: 3, Price: $77.00, Est. Price: $77.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d36d4811782d3eaebcc
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 117, Row: 25, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea107f0923f9bcd9ccd51
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 212, Row: 3, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d37d4811782d3eafe09
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 221, Row: 11, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93a9d4811782d3c2371d
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 129, Row: 24, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea101f0923f9bcd9c69f4
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 126, Row: 26, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e2a5f5eedb9b549dca3
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 211, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb7d4811782d39d53c4
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 213, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cabd4811782d39c5aeb
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 209, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cbbd4811782d39d9578
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 214, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb9d4811782d39d7f52
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 207, Row: 4, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb1d4811782d39ce4b2
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 112, Row: 39, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93a7d4811782d3c20cda
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 113, Row: 15, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb5d4811782d39d322f
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 124, Row: 26, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e345f5eedb9b54afc9e
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 118, Row: 25, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10bf0923f9bcd9cf43e
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 123, Row: 35, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cbfd4811782d39dcbc9
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 121, Row: 34, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cd3d4811782d39f1387
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 126, Row: 32, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cbdd4811782d39dbb09
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 115, Row: 27, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cdad4811782d39fbda8
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 122, Row: 35, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ce7d4811782d3a0b260
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 124, Row: 36, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cc7d4811782d39e4e22
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 120, Row: 24, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e295f5eedb9b549bbe0
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 116, Row: 21, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67098540f0923f9bcd57fae0
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 215l, Row: 1, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cd3d4811782d39f1a41
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: B, Row: G, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea104f0923f9bcd9c96f8
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: R, Row: G, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10cf0923f9bcd9d1960
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: A, Row: G, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ce2d4811782d3a04b01
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: S, Row: C, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea104f0923f9bcd9c971a
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: E, Row: 11, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10bf0923f9bcd9cf413
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: F, Row: 9, Price: $157.00, Est. Price: $157.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/6709862af0923f9bcd75cd01
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: N, Row: 9, Price: $157.00, Est. Price: $157.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea100f0923f9bcd9c59e0
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: O, Row: 14, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cebd4811782d3a1067d
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: P, Row: 14, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ce3d4811782d3a06594
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: D, Row: 7, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67098659f0923f9bcd7bcdbf
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: I, Row: L, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ccbd4811782d39e9570
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: K, Row: L, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cbbd4811782d39d90f3
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: L, Row: I, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cdcd4811782d39ff3f9
