Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 116, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b3572b98988f2db8bc5f1
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 204, Row: 1, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b329ab98988f2db562a2b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 25, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad13e2207e70b102f0d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 25, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad63e2207e70b10adeb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 2, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d3ad4811782d3eb2f72
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 12, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67896e405f5eedb9b54c5dcb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 8, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d3ad4811782d3eb32d9
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 217, Row: 2, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d3ad4811782d3eb312b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 142, Row: 13, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/678683f15f5eedb9b59e2ea5
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 320, Row: 32, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaf30d4811782d32c70aa
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 318, Row: 32, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae57d4811782d30a9f0a
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 106, Row: 39, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaecad4811782d31c4649
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 107, Row: 39, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda1b98988f2dbce1992
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 137, Row: 39, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda2b98988f2dbce3428
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 5, Price: $64.00, Est. Price: $64.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b344ab98988f2db765956
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 20, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cf1d4811782d3a1932c
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 26, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb3d4811782d39d0dfb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 18, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cabd4811782d39c57a2
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 17, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ce3d4811782d3a0620f
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 16, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc1d4811782d39de64a
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 127, Row: 28, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d3ad4811782d3eb300d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 35, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac73e2207e70b0f36c3
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 218, Row: 1, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea16cf0923f9bcda65822
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 131, Row: 30, Price: $72.00, Est. Price: $72.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac53e2207e70b0f01d8
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 114, Row: 25, Price: $72.00, Est. Price: $72.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad33e2207e70b104e4e
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda2b98988f2dbce3426
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda6b98988f2dbceb34a
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 24, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68acd3e2207e70b0fc3d8
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 219, Row: 6, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cbfd4811782d39dd4c4
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 220, Row: 4, Price: $77.00, Est. Price: $77.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cafd4811782d39cc170
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 202, Row: 11, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb3d4811782d39d0cbb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 218, Row: 6, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc1d4811782d39de313
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 200, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc3d4811782d39dfbf5
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 201, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cdad4811782d39fc87e
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 203, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cddd4811782d3a004a4
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaec8d4811782d31bf0e5
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaeabd4811782d318115b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae57d4811782d30aa1a6
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 23, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67c6283ddec8018c76c54b1b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b34e3b98988f2db834c62
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 208, Row: 3, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d37d4811782d3eb014c
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 212, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d3ad4811782d3eb2f96
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 222, Row: 3, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cefd4811782d3a172a9
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 221, Row: 5, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cd1d4811782d39ef726
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 114, Row: 32, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cf3d4811782d3a1b853
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 113, Row: 21, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac63e2207e70b0f1980
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 223, Row: 3, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ce3d4811782d3a05e1a
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 16, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc5d4811782d39e2f89
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 25, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea15ef0923f9bcda50fdd
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 214, Row: 9, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac43e2207e70b0ef1e0
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 206, Row: 1, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d34d4811782d3eac7d4
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 122, Row: 30, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea162f0923f9bcda56aa4
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 33, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68acf3e2207e70b0ffbdf
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 129, Row: 32, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad13e2207e70b102f26
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 21, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b35fdb98988f2db98098d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 33, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad43e2207e70b10691d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 39, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae9bd4811782d3159cd2
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 113, Row: 15, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc1d4811782d39df24c
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 32, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad73e2207e70b10d699
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 211, Row: 10, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ccdd4811782d39eac93
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 213, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cebd4811782d3a1147e
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 209, Row: 9, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cafd4811782d39cbe26
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 207, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb5d4811782d39d3363
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 121, Row: 28, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac93e2207e70b0f6ea0
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 33, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad63e2207e70b10ada5
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 115, Row: 27, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc1d4811782d39deb6a
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 125, Row: 28, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea161f0923f9bcda554d1
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 123, Row: 35, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ccbd4811782d39e9541
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 122, Row: 35, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cf6d4811782d3a22d1d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 124, Row: 37, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cd3d4811782d39f1315
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 121, Row: 35, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cd3d4811782d39f11dd
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 120, Row: 35, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cf3d4811782d3a1be29
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: B, Row: G, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea16cf0923f9bcda6582e
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: A, Row: C, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b3662b98988f2dba0ad38
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: S, Row: B, Price: $146.00, Est. Price: $146.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67896e495f5eedb9b54d29c1
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: F, Row: 9, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b3717b98988f2dbaf7c82
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: D, Row: 7, Price: $174.00, Est. Price: $174.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b36e7b98988f2dbaa2bca
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: O, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cadd4811782d39c8d72
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: E, Row: 10, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cd1d4811782d39eed71
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: N, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ce1d4811782d3a03c65
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: P, Row: 16, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cf1d4811782d3a190cb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: C, Row: 13, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc5d4811782d39e1fa6
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ce1d4811782d3a042aa
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: K, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb3d4811782d39d1805
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: L, Row: K, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cbdd4811782d39dafd7
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: H, Row: H, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb9d4811782d39d800e
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: G, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cdfd4811782d3a0243d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: J, Row: J, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b41c1b98988f2db88116a
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 140, Row: 14, Price: $38.00, Est. Price: $38.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/679bdd79f6af5e52e407c1ed
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 331, Row: 3, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb7d4811782d39d56cc
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 101, Row: 22, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d34d4811782d3eac86d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 301, Row: 32, Price: $51.00, Est. Price: $51.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaf12d4811782d3279547
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 331, Row: 32, Price: $51.00, Est. Price: $51.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae11d4811782d3015bb0
