Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 121, Row: 29, Price: $135.00, Est. Price: $135.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ed915bd4811782d343474c
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 110, Row: 39, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/6764facfb98988f2db6385fc
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 141, Row: 25, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc83e2207e70b8ef330
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 102, Row: 25, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc23e2207e70b8e3798
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 107, Row: 28, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb03e2207e70b8bf395
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 137, Row: 29, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0ca3585e58e5aa1534f3
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 108, Row: 28, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cc85f5eedb9b522d516
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 140, Row: 23, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67e771b2d4811782d3ad3848
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 103, Row: 17, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896ccb5f5eedb9b5233d2e
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 102, Row: 15, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fba3e2207e70b8d3600
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 104, Row: 16, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cce5f5eedb9b5238649
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 143, Row: 12, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896d0b5f5eedb9b5295ec3
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 142, Row: 12, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c7e585e58e5aa12f251
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 134, Row: 26, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc53e2207e70b8ea3bb
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 25, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb73e2207e70b8cc359
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 315, Row: 1, Price: $100.00, Est. Price: $100.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c7a585e58e5aa129516
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 109, Row: 19, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67f037410b271341d16c149d
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 111, Row: 24, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ddd0add4811782d39fd85d
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 310, Row: 1, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cc35f5eedb9b5223d8c
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 321, Row: 1, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cd35f5eedb9b52422b7
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 109, Row: 24, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc13e2207e70b8e16eb
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 105, Row: 18, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67d48fbddec8018c76859f98
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 111, Row: 10, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc43e2207e70b8e8119
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 110, Row: 22, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc53e2207e70b8ea398
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 8, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cc75f5eedb9b522b6ba
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 135, Row: 9, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67aac7ef3e2207e70b348ec5
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 109, Row: 9, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0cac585e58e5aa159692
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 39, Price: $111.00, Est. Price: $111.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fbd3e2207e70b8d9774
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 134, Row: 7, Price: $111.00, Est. Price: $111.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c76585e58e5aa123c23
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 39, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb53e2207e70b8c8301
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 111, Row: 4, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67aac7e13e2207e70b328d8e
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 114, Row: 29, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67f0373b0b271341d16b02e8
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 113, Row: 25, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67f037440b271341d16c51bc
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 131, Row: 39, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/6764facfb98988f2db63856b
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 36, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67be459e2f94efc810f5b8e4
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 9, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67dafd04dec8018c763e7f64
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 115, Row: 25, Price: $128.00, Est. Price: $128.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ed915fd4811782d343a2e5
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 123, Row: 39, Price: $130.00, Est. Price: $130.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/6764fad3b98988f2db63dd05
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 114, Row: 24, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c73585e58e5aa120656
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 113, Row: 39, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/6764faceb98988f2db63639a
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 131, Row: 23, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb03e2207e70b8bf400
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 21, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cc65f5eedb9b522a4b1
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 21, Price: $130.00, Est. Price: $130.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67e76243d4811782d3309a2b
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 121, Row: 37, Price: $131.00, Est. Price: $131.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67eeff020b271341d12b65ab
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 4, Price: $134.00, Est. Price: $134.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb13e2207e70b8c153a
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 6, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb83e2207e70b8ce718
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 23, Price: $135.00, Est. Price: $135.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67edf1b1d4811782d3830bd4
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 120, Row: 23, Price: $139.00, Est. Price: $139.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ed915dd4811782d34376f9
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 123, Row: 30, Price: $139.00, Est. Price: $139.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ed915cd4811782d3435a56
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 117, Row: 24, Price: $147.00, Est. Price: $147.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67d0bb24dec8018c76df1e43
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 120, Row: 38, Price: $149.00, Est. Price: $149.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67eefef80b271341d12a0364
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 36, Price: $147.00, Est. Price: $147.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc23e2207e70b8e377d
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 121, Row: 24, Price: $148.00, Est. Price: $148.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ed915cd4811782d3435a7f
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 119, Row: 38, Price: $151.00, Est. Price: $151.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc43e2207e70b8e8162
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 119, Row: 23, Price: $153.00, Est. Price: $153.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67d0bb60dec8018c76e709c7
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 129, Row: 33, Price: $156.00, Est. Price: $156.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc73e2207e70b8edcdc
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 124, Row: 37, Price: $156.00, Est. Price: $156.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ad033e3e2207e70b1f3e29
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 120, Row: 29, Price: $156.00, Est. Price: $156.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ed915fd4811782d343a2f6
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 117, Row: 32, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb23e2207e70b8c363c
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 213, Row: 1, Price: $157.00, Est. Price: $157.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c7a585e58e5aa129502
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 25, Price: $161.00, Est. Price: $161.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0ca7585e58e5aa155408
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 115, Row: 30, Price: $161.00, Est. Price: $161.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc13e2207e70b8e173b
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 129, Row: 24, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c7c585e58e5aa12b403
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 127, Row: 24, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb73e2207e70b8cc350
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 122, Row: 29, Price: $162.00, Est. Price: $162.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67ed915fd4811782d343a2a9
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 35, Price: $164.00, Est. Price: $164.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67aff2f12f94efc81088fa11
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 33, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb73e2207e70b8cc329
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 125, Row: 28, Price: $173.00, Est. Price: $173.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cc55f5eedb9b5227c96
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 124, Row: 26, Price: $174.00, Est. Price: $174.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cd35f5eedb9b523ffdb
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 26, Price: $174.00, Est. Price: $174.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cd15f5eedb9b523cd15
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 123, Row: 24, Price: $176.00, Est. Price: $176.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67eaf5cbd4811782d3098860
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 102, Row: 39, Price: $184.00, Est. Price: $184.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/66a17b9f263519e9d2a1d461
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: R, Row: G, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c71585e58e5aa11e9a2
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: 116, Row: 24, Price: $205.00, Est. Price: $205.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67c7715cdec8018c76287462
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: B, Row: F, Price: $210.00, Est. Price: $210.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fb83e2207e70b8ce764
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: A, Row: F, Price: $221.00, Est. Price: $221.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc03e2207e70b8dfcc7
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: S, Row: B, Price: $240.00, Est. Price: $240.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cc75f5eedb9b522b6b1
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: C, Row: 18, Price: $255.00, Est. Price: $255.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fbd3e2207e70b8d9796
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: E, Row: 17, Price: $274.00, Est. Price: $274.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fc53e2207e70b8ea38d
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: H, Row: I, Price: $277.00, Est. Price: $277.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67d48fbddec8018c76859d67
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: G, Row: H, Price: $279.00, Est. Price: $279.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/678ebe555f5eedb9b50581af
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: I, Row: H, Price: $280.00, Est. Price: $280.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67b5000b2f94efc8106b59b1
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: Q, Row: 17, Price: $283.00, Est. Price: $283.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67a68fbf3e2207e70b8dd91a
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: D, Row: 17, Price: $295.00, Est. Price: $295.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67e6aa7cd4811782d3a88cb3
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: N, Row: 9, Price: $300.00, Est. Price: $300.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c7d585e58e5aa12bd84
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: P, Row: 9, Price: $302.00, Est. Price: $302.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67e4489bd4811782d3b24cdd
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: Q, Row: 8, Price: $304.00, Est. Price: $304.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/673d0c73585e58e5aa12063d
Date: 04-26-2025, Home Team: Dbacks, Away Team: Braves, Section: D, Row: 8, Price: $305.00, Est. Price: $305.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-26-2025-phoenix-az-chase-field/events/66a170e1e6f5d70d01cdf3e4/listings/67896cd35f5eedb9b5242259
