Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 116, Row: 23, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/672d0c76585e58e5aaf6f960
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 143, Row: 11, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a653e2207e70b084c81
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 108, Row: 21, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67896e705f5eedb9b551809a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 216, Row: 1, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503862f94efc810c7d1f7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 204, Row: 1, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503522f94efc810c205c7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 9, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503192f94efc810b8dc33
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 310, Row: 1, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a663e2207e70b086148
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 2, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d3ad4811782d3eb2f0c
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 321, Row: 1, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67896e705f5eedb9b55181b3
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 217, Row: 2, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d36d4811782d3eaebc3
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 218, Row: 5, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb9d4811782d39d71f7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 201, Row: 2, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cdad4811782d39fc4a9
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 203, Row: 4, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cd1d4811782d39eecd2
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 10, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cbbd4811782d39d8f4f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 216, Row: 8, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb7d4811782d39d60b2
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 219, Row: 8, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ce0d4811782d3a02d5a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 200, Row: 1, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb1d4811782d39cedfc
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 202, Row: 4, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ce3d4811782d3a06757
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 5, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503512f94efc810c2052d
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 25, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e16d92d4811782d3909aae
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 223, Row: 6, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb1d4811782d39cec69
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 24, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf3d4811782d3a1b731
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 18, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf3d4811782d3a1c6fd
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 19, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cd5d4811782d39f4bb9
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 16, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf6d4811782d3a22d43
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 222, Row: 3, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc9d4811782d39e69d7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 221, Row: 9, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf1d4811782d3a18e72
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 22, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf5d4811782d3a218f7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 23, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67c62851dec8018c76c6d189
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 30, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68abf3e2207e70b0e679f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 202, Row: 11, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97e2d4811782d35433cf
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 200, Row: 10, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97f0d4811782d356b12f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 29, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ac03e2207e70b0e8c90
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 127, Row: 28, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d3ad4811782d3eb314f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 220, Row: 10, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97e1d4811782d353cb88
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 222, Row: 11, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97f0d4811782d356abaa
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 39, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97d6d4811782d352213a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 39, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97f2d4811782d356fec4
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 39, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97e7d4811782d35516ec
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 208, Row: 3, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d3cd4811782d3eb449e
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 11, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a553e2207e70b070d06
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 28, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ac63e2207e70b0f1979
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 212, Row: 3, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e1c16ad4811782d3b7395d
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 114, Row: 33, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cbdd4811782d39db576
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 16, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ce3d4811782d3a06377
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 209, Row: 11, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc3d4811782d39e09c3
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 1, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503522f94efc810c20595
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 214, Row: 7, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ccfd4811782d39ed1b4
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 207, Row: 9, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb7d4811782d39d5649
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 208, Row: 10, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ce3d4811782d3a06e36
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 206, Row: 1, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d3dd4811782d3eb6d2e
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 127, Row: 21, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503862f94efc810c7d1ea
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 213, Row: 9, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cd3d4811782d39f1cce
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 7, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67896e755f5eedb9b55225d1
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 131, Row: 39, Price: $118.00, Est. Price: $118.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/6764fda2b98988f2dbce34ad
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 4, Price: $121.00, Est. Price: $121.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a6c3e2207e70b08c60f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 21, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503b42f94efc810cca389
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 39, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97e1d4811782d353cab1
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 209, Row: 3, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a613e2207e70b07e396
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 113, Row: 16, Price: $128.00, Est. Price: $128.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc5d4811782d39e1ef3
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 115, Row: 29, Price: $130.00, Est. Price: $130.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb5d4811782d39d2a20
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 129, Row: 30, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf5d4811782d3a20fe2
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 31, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc5d4811782d39e2289
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 25, Price: $133.00, Est. Price: $133.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ac63e2207e70b0f1991
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 122, Row: 36, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cd3d4811782d39f1fd7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 124, Row: 37, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb5d4811782d39d297b
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 121, Row: 36, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ccfd4811782d39ec8a5
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 34, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cafd4811782d39cbb14
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 125, Row: 33, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cbbd4811782d39d9035
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 120, Row: 38, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cdcd4811782d39ff3ee
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 25, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1b0f0923f9bcdac3e43
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 123, Row: 36, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc5d4811782d39e2273
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 30, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cd1d4811782d39ef9a4
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 121, Row: 28, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a6a3e2207e70b08a8e2
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: B, Row: F, Price: $165.00, Est. Price: $165.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503b42f94efc810cca392
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: D, Row: 13, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67c764dbdec8018c76cab781
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: A, Row: C, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503e52f94efc810d1606a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: S, Row: E, Price: $183.00, Est. Price: $183.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc3d4811782d39e0afe
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: F, Row: 9, Price: $210.00, Est. Price: $210.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503e52f94efc810d16077
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: G, Row: H, Price: $214.00, Est. Price: $214.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67bf94b42f94efc810adb7e4
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: R, Row: G, Price: $215.00, Est. Price: $215.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1aff0923f9bcdac2752
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: O, Row: 17, Price: $226.00, Est. Price: $226.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc1d4811782d39dec9b
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: P, Row: 16, Price: $226.00, Est. Price: $226.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb3d4811782d39d195a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: Q, Row: 15, Price: $226.00, Est. Price: $226.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ce1d4811782d3a0430a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: G, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b5047b2f94efc810dfdbef
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: C, Row: 6, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b504172f94efc810d54e28
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: J, Row: L, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b504472f94efc810d8794d
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: E, Row: 10, Price: $244.00, Est. Price: $244.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dc4a20d4811782d36b7ed8
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: N, Row: 9, Price: $284.00, Est. Price: $284.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1abf0923f9bcdabd904
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: H, Row: H, Price: $298.00, Est. Price: $298.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dc4a12d4811782d3692953
