Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 128, Row: 25, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/670ea141f0923f9bcda21c09
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 205, Row: 2, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d34d4811782d3eaca7e
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 9, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/677b34b3b98988f2db7fdecf
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 135, Row: 12, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67896e3c5f5eedb9b54bfc63
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 8, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d34d4811782d3eac711
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 217, Row: 2, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d32d4811782d3eaae42
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 138, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e52d4811782d3aff5a7
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 144, Row: 17, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e63d4811782d3b33bfb
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 142, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e5dd4811782d3b1f9ec
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 139, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e6ad4811782d3b46912
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 106, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e4fd4811782d3af9ab3
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 107, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e5bd4811782d3b1a023
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 137, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e4fd4811782d3af9c0f
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 136, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e88d4811782d3b80e69
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 105, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e5fd4811782d3b283e2
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 101, Row: 30, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e4cd4811782d3af17d3
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 134, Row: 16, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44811d4811782d3a23f84
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 135, Row: 19, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447e2d4811782d39b3d91
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 16, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447d8d4811782d399eece
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 14, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44822d4811782d3a49f42
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 109, Row: 14, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44822d4811782d3a4a3d7
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 204, Row: 7, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685fd3e2207e70b9fff64
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 218, Row: 1, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/670ea14af0923f9bcda2d5f3
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 131, Row: 21, Price: $72.00, Est. Price: $72.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d3dd4811782d3eb69be
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 132, Row: 28, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685f93e2207e70b9faa86
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 134, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/6764fd2bb98988f2dbb69466
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/6764fd2ab98988f2dbb64841
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 114, Row: 24, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/670ea145f0923f9bcda27567
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 24, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a686033e2207e70ba05ef6
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 133, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e50d4811782d3afc8c3
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 135, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e7bd4811782d3b6a67e
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 127, Row: 28, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d39d4811782d3eb1bae
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 219, Row: 4, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44820d4811782d3a45d2b
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 200, Row: 1, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44807d4811782d3a097d6
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 202, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44811d4811782d3a24013
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 201, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447d8d4811782d399e88c
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 203, Row: 3, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447fad4811782d39e8e4a
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 220, Row: 2, Price: $77.00, Est. Price: $77.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447dbd4811782d39a4f42
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 24, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685fb3e2207e70b9fcd59
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 222, Row: 2, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e4481ad4811782d3a37660
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 113, Row: 21, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67896e285f5eedb9b549aa8d
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 223, Row: 2, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44811d4811782d3a23392
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 221, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44822d4811782d3a4a1f9
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 213, Row: 8, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685fa3e2207e70b9fbf36
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 122, Row: 30, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/670ea143f0923f9bcda251a5
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 116, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/677b3572b98988f2db8bc610
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 124, Row: 36, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a6860a3e2207e70ba0eb2f
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 115, Row: 32, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685ff3e2207e70ba02374
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 208, Row: 3, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d34d4811782d3eaca35
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 220, Row: 10, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e56d4811782d3b0c32a
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 126, Row: 21, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/677b35fdb98988f2db9809cb
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 119, Row: 21, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/677b35fdb98988f2db9809a3
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 117, Row: 31, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685f73e2207e70b9f7e49
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 211, Row: 7, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44803d4811782d39fe782
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 209, Row: 8, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447dbd4811782d39a450b
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 214, Row: 3, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e5d663d4811782d3b1ea70
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 207, Row: 3, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447f3d4811782d39db19b
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 212, Row: 3, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d39d4811782d3eb1aeb
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 206, Row: 4, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67ec1f0ed4811782d3e2b374
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 16, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447f8d4811782d39e5c7c
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 113, Row: 14, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44813d4811782d3a2bf4a
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 221, Row: 12, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e68d4811782d3b40444
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 38, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e84d4811782d3b766f0
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 125, Row: 28, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/670ea14cf0923f9bcda2ef47
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 129, Row: 26, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44813d4811782d3a2aea7
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 123, Row: 33, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44826d4811782d3a50f95
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 121, Row: 31, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e4480ed4811782d3a19ee1
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 126, Row: 27, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447e4d4811782d39b8bc0
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 117, Row: 24, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a686043e2207e70ba06ca7
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 120, Row: 34, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e4482fd4811782d3a6c2a7
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 118, Row: 22, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685fd3e2207e70b9fff21
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 214l, Row: 1, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e64d4811782d3b36e41
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 215l, Row: 1, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e4fd4811782d3af9a6b
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: B, Row: G, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/670ea13ef0923f9bcda1e198
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: A, Row: F, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a686043e2207e70ba06caa
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: S, Row: B, Price: $146.00, Est. Price: $146.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67896e305f5eedb9b54a9844
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: P, Row: 9, Price: $164.00, Est. Price: $164.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685fe3e2207e70ba01259
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: F, Row: 9, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/677b3717b98988f2dbaf7c9a
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: O, Row: 16, Price: $172.00, Est. Price: $172.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67a685fe3e2207e70ba0124a
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: D, Row: 7, Price: $174.00, Est. Price: $174.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/677b36e7b98988f2dbaa2bd0
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: E, Row: 13, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44827d4811782d3a515a3
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: N, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44824d4811782d3a4d757
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: Q, Row: 11, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44824d4811782d3a4e614
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: G, Row: H, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67bf94282f94efc810a0fe47
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: H, Row: I, Price: $185.00, Est. Price: $185.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d37d4811782d3eb016a
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: I, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447e4d4811782d39b9c39
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: K, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44824d4811782d3a4d8f1
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: L, Row: K, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e44820d4811782d3a45578
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 104, Row: 14, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/677b3118b98988f2db3ce368
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 331, Row: 3, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447f8d4811782d39e5b2d
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 303, Row: 12, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e447e6d4811782d39bd672
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 101, Row: 22, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e15d3cd4811782d3eb4b03
Date: 07-23-2025, Home Team: Dbacks, Away Team: Astros, Section: 302, Row: 32, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-23-2025-phoenix-az-chase-field/events/66a171de83aa788255244b12/listings/67e45e6ed4811782d3b4f4a4
