Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 16, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447e2d4811782d39b3fbd
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 216, Row: 1, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b329ab98988f2db5629e2
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 204, Row: 1, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b329ab98988f2db562a39
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 134, Row: 26, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6858f3e2207e70b990086
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 23, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6858f3e2207e70b990080
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 205, Row: 2, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d3dd4811782d3eb6956
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 135, Row: 23, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685873e2207e70b979d17
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 133, Row: 12, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67896e345f5eedb9b54b1cee
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 8, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d32d4811782d3eaac71
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 217, Row: 2, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d34d4811782d3eac7ce
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 138, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e4ed4811782d3af50af
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 144, Row: 17, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e52d4811782d3aff58a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 106, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e5dd4811782d3b1f7cf
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 107, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e59d4811782d3b16aa9
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 137, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e5ed4811782d3b23dd3
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 101, Row: 30, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e50d4811782d3afc887
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 135, Row: 9, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6857f3e2207e70b9675d5
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 5, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b344ab98988f2db765986
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 134, Row: 16, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447dfd4811782d39ae766
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 16, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44829d4811782d3a57d03
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 14, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44822d4811782d3a49a90
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 109, Row: 14, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447dfd4811782d39ae0e3
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 132, Row: 2, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b3512b98988f2db86b8d6
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 114, Row: 35, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685893e2207e70b97d90b
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 131, Row: 21, Price: $72.00, Est. Price: $72.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d32d4811782d3eaad20
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 134, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/6764fd29b98988f2dbb621a0
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/6764fd2db98988f2dbb6d65a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 24, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685953e2207e70b99a0aa
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 133, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e3ed4811782d3ad1556
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 135, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e5cd4811782d3b1c958
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 219, Row: 4, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44807d4811782d3a088be
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 200, Row: 1, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44807d4811782d3a09898
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 202, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4482dd4811782d3a68301
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 218, Row: 4, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44811d4811782d3a23e8b
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 201, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447f5d4811782d39e027a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 203, Row: 3, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447f3d4811782d39dbd0f
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 220, Row: 2, Price: $77.00, Est. Price: $77.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447edd4811782d39cc7be
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 127, Row: 28, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d37d4811782d3eb0405
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 208, Row: 3, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d34d4811782d3eaca47
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 221, Row: 3, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447dbd4811782d39a4aae
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 114, Row: 28, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447fad4811782d39e9781
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 113, Row: 22, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685973e2207e70b99de6c
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 218, Row: 1, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea145f0923f9bcda27538
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 223, Row: 2, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44807d4811782d3a09494
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 12, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447dbd4811782d39a4be6
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 209, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/673d116d585e58e5aa71e478
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 212, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d3dd4811782d3eb6add
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 222, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447fcd4811782d39ee257
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 206, Row: 1, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d37d4811782d3eb0066
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 117, Row: 36, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6858c3e2207e70b9875c7
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 116, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b3572b98988f2db8bc61d
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 124, Row: 36, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685833e2207e70b96d003
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 220, Row: 10, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e74d4811782d3b60e09
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 128, Row: 25, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea143f0923f9bcda2519d
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 122, Row: 29, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67896e285f5eedb9b549aa63
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 211, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447fed4811782d39f3b51
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 213, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44818d4811782d3a34858
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 214, Row: 5, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4481cd4811782d3a3c3f5
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 207, Row: 4, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4481cd4811782d3a3d093
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 113, Row: 14, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447d8d4811782d399ec4b
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 119, Row: 34, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6857f3e2207e70b9675c2
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 221, Row: 13, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e52d4811782d3aff76d
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 38, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e42d4811782d3adc768
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 125, Row: 28, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea145f0923f9bcda27416
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 129, Row: 26, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4482fd4811782d3a6ba86
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 117, Row: 27, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447f5d4811782d39dfac6
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 120, Row: 33, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685843e2207e70b96fc85
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 115, Row: 30, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6857c3e2207e70b96045b
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 123, Row: 33, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4482dd4811782d3a67e11
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 126, Row: 27, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447e4d4811782d39b8f16
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 121, Row: 31, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4482bd4811782d3a601e5
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 215l, Row: 1, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44824d4811782d3a4e6d2
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 118, Row: 22, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6858f3e2207e70b990079
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 126, Row: 21, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea140f0923f9bcda20805
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 120, Row: 24, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67896e315f5eedb9b54aae70
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: B, Row: G, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea14bf0923f9bcda2dd05
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: A, Row: C, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b3662b98988f2dba0ad67
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: S, Row: B, Price: $146.00, Est. Price: $146.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67896e295f5eedb9b549bc7b
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: E, Row: 11, Price: $160.00, Est. Price: $160.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea141f0923f9bcda21bd3
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: D, Row: 7, Price: $174.00, Est. Price: $174.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b36e7b98988f2dbaa2bb8
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: O, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447ebd4811782d39c90b7
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: P, Row: 15, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44820d4811782d3a4543d
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: Q, Row: 10, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44829d4811782d3a58576
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: F, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447ead4811782d39c80ab
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: I, Row: M, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4480cd4811782d3a13823
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: K, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44801d4811782d39f9905
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: L, Row: K, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447edd4811782d39ccc77
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: H, Row: K, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67eada49d4811782d38103e9
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: G, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4482bd4811782d3a6074e
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 10, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b335cb98988f2db64d6cb
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 301, Row: 1, Price: $39.00, Est. Price: $39.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685843e2207e70b96fc8d
