Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 22, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d0bae9dec8018c76d782e3
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 134, Row: 21, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3202bd4811782d330fe15
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 202, Row: 3, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3203ad4811782d332504b
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 109, Row: 15, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3203bd4811782d3327896
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 218, Row: 5, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32045d4811782d333edc8
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 135, Row: 20, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32046d4811782d333fe3e
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 111, Row: 20, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e86514d4811782d36c605b
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 201, Row: 3, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e891cbd4811782d366ddf5
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 110, Row: 15, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e8abb9d4811782d34ae5b0
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 204, Row: 9, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e9feb1d4811782d303ffc5
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 200, Row: 3, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67eb08cdd4811782d34e799a
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 203, Row: 4, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67edf990d4811782d381315a
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 216, Row: 8, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67f0276b0b271341d184e9f4
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 205, Row: 11, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67f04eb50b271341d137d7c0
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 220, Row: 10, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764fad0b98988f2db63a738
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 6, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67b4df492f94efc810dced92
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 6, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67b4e0722f94efc81004564e
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 131, Row: 21, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d48fc1dec8018c76863c87
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 219, Row: 6, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3204cd4811782d334e6cc
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 220, Row: 2, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e891d3d4811782d367d65f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 22, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67edbd9ed4811782d36af3c1
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 131, Row: 39, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764faceb98988f2db6363a0
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 28, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ae3a242f94efc81069c72f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 223, Row: 2, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32056d4811782d3360eec
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 221, Row: 6, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67eee6aa0b271341d1522782
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 12, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896cc95f5eedb9b522f33c
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 110, Row: 27, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fbb3e2207e70b8d50bd
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 222, Row: 3, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e62f61d4811782d36be40b
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 135, Row: 12, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896cd65f5eedb9b5247497
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 116, Row: 39, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764facfb98988f2db63857e
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 116, Row: 25, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dc6028d4811782d30d7497
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 134, Row: 7, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670ea169f0923f9bcda605e5
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 39, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e84cadd4811782d3598abe
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 219, Row: 11, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e84d3cd4811782d36e2320
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 125, Row: 38, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764facfb98988f2db638511
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 30, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e771f4d4811782d3b3b1b9
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 17, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e77200d4811782d3b4e8b3
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 114, Row: 29, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e86516d4811782d36c82fb
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 115, Row: 25, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ed908cd4811782d328d140
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 206, Row: 11, Price: $100.00, Est. Price: $100.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764faceb98988f2db6363bd
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 121, Row: 39, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ec8964d4811782d33e7e74
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 211, Row: 8, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32027d4811782d330a1aa
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 214, Row: 6, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3203dd4811782d332afe5
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 212, Row: 9, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3203dd4811782d332b356
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 213, Row: 6, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32042d4811782d3338355
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 208, Row: 6, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e4323cd4811782d3f9234d
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 207, Row: 6, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e6abc4d4811782d3cb7409
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 209, Row: 8, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67edbd9ad4811782d36a69f1
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 113, Row: 15, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3204cd4811782d334f7ed
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 119, Row: 38, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764facfb98988f2db6384ea
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 117, Row: 28, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3203bd4811782d33282c0
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 33, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67eee6990b271341d14ff01d
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 127, Row: 32, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67eee6b00b271341d152c266
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 123, Row: 39, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764facfb98988f2db6385f7
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 129, Row: 30, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32024d4811782d3304b07
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 209, Row: 3, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fc53e2207e70b8ea380
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 23, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e55bb8d4811782d34881c9
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 29, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32042d4811782d3338422
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 122, Row: 36, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32044d4811782d333a831
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 120, Row: 34, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3204ad4811782d334ae26
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 124, Row: 36, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3204cd4811782d334e48d
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 33, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67eca7b6d4811782d3b7b848
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 121, Row: 34, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fbd3e2207e70b8d97a6
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 117, Row: 23, Price: $118.00, Est. Price: $118.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d0bab0dec8018c76d0886a
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 27, Price: $119.00, Est. Price: $119.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ed9094d4811782d329b7d7
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 24, Price: $128.00, Est. Price: $128.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68f2f3e2207e70b8081c9
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 127, Row: 24, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ae22062f94efc810a46213
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 123, Row: 31, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67be44e32f94efc810e5cbdb
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 129, Row: 24, Price: $130.00, Est. Price: $130.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896cd95f5eedb9b524c843
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 39, Price: $131.00, Est. Price: $131.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e84ca4d4811782d357b5a5
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 124, Row: 26, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896ccf5f5eedb9b5239af9
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 123, Row: 26, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67bfbda62f94efc810aeeab6
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: Terr, Row: 1, Price: $135.00, Est. Price: $135.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ec3c35d4811782d3357495
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 120, Row: 24, Price: $136.00, Est. Price: $136.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896cc65f5eedb9b522a4a7
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 122, Row: 21, Price: $140.00, Est. Price: $140.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d8b237dec8018c76dd891e
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: A, Row: F, Price: $161.00, Est. Price: $161.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fc23e2207e70b8e37b2
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: B, Row: F, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68f2b3e2207e70b7ff071
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: R, Row: E, Price: $180.00, Est. Price: $180.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670ea166f0923f9bcda5cab9
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: S, Row: C, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670ea166f0923f9bcda5cac0
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: F, Row: 8, Price: $193.00, Est. Price: $193.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67f02da10b271341d14dabbd
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: D, Row: 15, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e351dad4811782d387b8a6
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: C, Row: 14, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e41b8ed4811782d3459d8f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: Q, Row: 14, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67eb570bd4811782d33aec1a
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: E, Row: 17, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67efefda0b271341d1fbadbf
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: O, Row: 10, Price: $212.00, Est. Price: $212.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e9ec3ad4811782d32aacc4
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: J, Row: J, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67b4e3e92f94efc810693723
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: G, Row: H, Price: $258.00, Est. Price: $258.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/678ebe555f5eedb9b505819c
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: H, Row: I, Price: $263.00, Est. Price: $263.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d48fb8dec8018c7684e23f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: K, Row: B, Price: $316.00, Est. Price: $316.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67b4e53f2f94efc81090189f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 134, Row: 21, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3202bd4811782d330fe15
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 202, Row: 3, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3203ad4811782d332504b
