Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 208, Row: 3, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e15d34d4811782d3eac623
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 141, Row: 20, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd6d4811782d3ef30cc
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 104, Row: 21, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffcbd4811782d3ee386a
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 135, Row: 12, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67896ded5f5eedb9b543cddc
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 111, Row: 6, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/6709824af0923f9bcdf98c45
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 110, Row: 10, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67896df05f5eedb9b5442e55
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 109, Row: 9, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0d6f0923f9bcd999755
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 143, Row: 28, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e58d4811782d3b11c63
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 138, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e42d4811782d3adc848
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 144, Row: 18, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e67d4811782d3b3d34a
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 106, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e74d4811782d3b60f86
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 107, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e5fd4811782d3b2874b
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 140, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e42d4811782d3adcbc5
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 136, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e5ed4811782d3b244f5
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 105, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e8bd4811782d3b88644
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 102, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e49d4811782d3aec636
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 101, Row: 29, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e46d4811782d3ae5163
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 134, Row: 7, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0ddf0923f9bcd9a6637
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 216, Row: 1, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67098339f0923f9bcd179f87
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 204, Row: 1, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67098339f0923f9bcd179f61
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 112, Row: 9, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670983caf0923f9bcd270c7f
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 133, Row: 3, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67896df35f5eedb9b5446949
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 218, Row: 1, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0d7f0923f9bcd99bc46
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 134, Row: 16, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffc6d4811782d3edb7cf
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 135, Row: 19, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd6d4811782d3ef31c1
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 130, Row: 28, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0d8f0923f9bcd99de14
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 131, Row: 21, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e15d34d4811782d3eac9cc
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 132, Row: 5, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67098511f0923f9bcd524234
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 127, Row: 28, Price: $64.00, Est. Price: $64.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e15d37d4811782d3eb017c
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 114, Row: 24, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0e8f0923f9bcd9b0449
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 220, Row: 2, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd6d4811782d3ef3336
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 219, Row: 4, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd0d4811782d3eea1b3
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 200, Row: 1, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd1d4811782d3eec13a
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 113, Row: 23, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67896df25f5eedb9b5445ab4
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 201, Row: 2, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffccd4811782d3ee5b76
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 203, Row: 3, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd8d4811782d3ef5b5a
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 202, Row: 2, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd8d4811782d3ef5fc8
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 133, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e53d4811782d3b02717
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 134, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e8bd4811782d3b887d5
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 135, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e73d4811782d3b5f287
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 111, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e42d4811782d3adcc2b
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 110, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e47d4811782d3ae96a2
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 223, Row: 2, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd6d4811782d3ef318f
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 222, Row: 3, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd6d4811782d3ef34f2
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 221, Row: 3, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffced4811782d3ee7f53
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 122, Row: 30, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0d6f0923f9bcd99978a
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 128, Row: 25, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0dbf0923f9bcd9a2ddd
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 125, Row: 28, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0e2f0923f9bcd9ab797
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 220, Row: 9, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e79d4811782d3b67c71
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 202, Row: 11, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e4cd4811782d3af18c4
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 218, Row: 11, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e58d4811782d3b11aa9
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 221, Row: 12, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e4bd4811782d3aeef52
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 124, Row: 26, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67896def5f5eedb9b543f89a
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 129, Row: 24, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0d8f0923f9bcd99de21
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 211, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67eac424d4811782d30879f3
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 213, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffc3d4811782d3ed6451
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 209, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffc8d4811782d3eddbce
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 214, Row: 3, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd5d4811782d3ef0b38
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 207, Row: 4, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd5d4811782d3ef094e
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 130, Row: 16, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd8d4811782d3ef59ff
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 113, Row: 14, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd0d4811782d3ee9cba
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 118, Row: 25, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0e0f0923f9bcd9a9357
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 126, Row: 26, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67896df95f5eedb9b545074d
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 112, Row: 39, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e49d4811782d3aec46a
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 123, Row: 33, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd0d4811782d3eea289
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 124, Row: 36, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd6d4811782d3ef340e
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 117, Row: 27, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd5d4811782d3ef05aa
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 120, Row: 32, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffcbd4811782d3ee32d5
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 119, Row: 30, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffc6d4811782d3edb464
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 115, Row: 26, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffccd4811782d3ee58d1
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 121, Row: 31, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd1d4811782d3eec1c0
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 120, Row: 24, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67896dee5f5eedb9b543ef9d
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 117, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0e6f0923f9bcd9aedc3
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 116, Row: 21, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67098540f0923f9bcd57fb4e
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 215l, Row: 1, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffccd4811782d3ee5c86
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 122, Row: 39, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e45e77d4811782d3b64431
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: B, Row: G, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0d7f0923f9bcd99bb97
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: 214l, Row: 1, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67ea0e29d4811782d38fe934
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: S, Row: D, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd5d4811782d3ef0a08
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: A, Row: E, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0dcf0923f9bcd9a3c32
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: E, Row: 11, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0d7f0923f9bcd99bc02
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: F, Row: 9, Price: $157.00, Est. Price: $157.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/6709862af0923f9bcd75ccf9
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: N, Row: 9, Price: $157.00, Est. Price: $157.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/670ea0def0923f9bcd9a7675
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: O, Row: 16, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffced4811782d3ee81cf
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: P, Row: 14, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffc9d4811782d3ee047c
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: Q, Row: 10, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd3d4811782d3eee9a3
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: I, Row: L, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffced4811782d3ee7ba7
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: K, Row: L, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffc6d4811782d3edb59f
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: L, Row: K, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd0d4811782d3ee9d0e
Date: 07-02-2025, Home Team: Dbacks, Away Team: Giants, Section: H, Row: H, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-2-2025-phoenix-az-chase-field/events/66a171b86a7963095dbe0ad2/listings/67e3ffd3d4811782d3eee500
