Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 116, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b3572b98988f2db8bc628
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 318, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e8bd4811782d3b889b1
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 312, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e46d4811782d3ae5338
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 204, Row: 1, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b329ab98988f2db562a56
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 26, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689e63e2207e70bfe5eb8
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 27, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689e43e2207e70bfe3816
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 216, Row: 1, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b329ab98988f2db562a23
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 2, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d34d4811782d3eac55d
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 9, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b34b3b98988f2db7fdf21
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 11, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689df3e2207e70bfddd1f
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 8, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d3ad4811782d3eb34ef
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 217, Row: 2, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d3cd4811782d3eb456c
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 138, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e5cd4811782d3b1ca78
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 144, Row: 17, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e49d4811782d3aec3e2
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 139, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e8ad4811782d3b871c2
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 106, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e46d4811782d3ae5686
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 107, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e6ad4811782d3b46830
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 101, Row: 28, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e49d4811782d3aec802
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 1, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a6895c3e2207e70bed3e21
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 22, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cdcd4811782d39fefc1
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 21, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cd6d4811782d39f52e6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 21, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb1d4811782d39cdcd6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 19, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbfd4811782d39dd292
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 17, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbfd4811782d39ddaf9
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 15, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cefd4811782d3a163e0
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 29, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e415f5eedb9b54c7378
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 131, Row: 21, Price: $72.00, Est. Price: $72.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d3cd4811782d3eb499e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/6764fda4b98988f2dbce65cb
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 39, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/6764fda2b98988f2dbce344d
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 24, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689613e2207e70bed9512
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcaef8d4811782d3235c3f
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcae89d4811782d312c31e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 127, Row: 28, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d32d4811782d3eaa925
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 219, Row: 6, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbbd4811782d39d939b
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 200, Row: 1, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54ccdd4811782d39eb051
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 202, Row: 3, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54ce7d4811782d3a0b122
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 218, Row: 5, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbdd4811782d39db7e4
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 201, Row: 2, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb3d4811782d39d0d89
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 203, Row: 4, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbfd4811782d39dd225
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 220, Row: 2, Price: $77.00, Est. Price: $77.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cc5d4811782d39e21c6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 113, Row: 22, Price: $77.00, Est. Price: $77.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689693e2207e70bee307f
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 114, Row: 22, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e4e5f5eedb9b54db026
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 208, Row: 3, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d37d4811782d3eb037e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 114, Row: 30, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cc9d4811782d39e5e61
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 218, Row: 1, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea200f0923f9bcdb16356
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 223, Row: 2, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cf1d4811782d3a18ac7
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 19, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cefd4811782d3a16962
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 16, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb5d4811782d39d3339
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 209, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/673d1262585e58e5aa81ffaf
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 212, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d3cd4811782d3eb466a
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 1, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b33edb98988f2db6f2c03
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 23, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67c6283fdec8018c76c56fbf
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 206, Row: 1, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d39d4811782d3eb1f86
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 220, Row: 10, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcae1fd4811782d303df9e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 202, Row: 11, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcaee0d4811782d31f8882
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 122, Row: 30, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea224f0923f9bcdb71b44
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 127, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b362eb98988f2db9c02f6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 21, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b35fdb98988f2db9809c7
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 25, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea22af0923f9bcdb77553
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 211, Row: 8, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54ccbd4811782d39e93db
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 125, Row: 28, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea226f0923f9bcdb73974
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 213, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cd3d4811782d39f1c2b
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 214, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cdad4811782d39fbf9e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 207, Row: 4, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbdd4811782d39db623
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 113, Row: 15, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cd8d4811782d39f8540
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 31, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689dc3e2207e70bfdb717
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 221, Row: 4, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e3ed4811782d3ad166e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 32, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689ea3e2207e70bfeb0ca
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 115, Row: 30, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689df3e2207e70bfddd14
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 129, Row: 25, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cabd4811782d39c59cc
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 33, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cf3d4811782d3a1beba
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 123, Row: 35, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cdad4811782d39fc0b6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 122, Row: 35, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb5d4811782d39d3699
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 121, Row: 36, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cddd4811782d3a00e33
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 120, Row: 34, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cf6d4811782d3a22b54
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 124, Row: 26, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e495f5eedb9b54d29d5
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 22, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a6896e3e2207e70beecdbc
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: R, Row: G, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea1f6f0923f9bcdb0cb61
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: B, Row: F, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b36b8b98988f2dba64e11
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: A, Row: C, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b3662b98988f2dba0ad3e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: S, Row: B, Price: $146.00, Est. Price: $146.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e355f5eedb9b54b369e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: F, Row: 9, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b3717b98988f2dbaf7c95
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: D, Row: 7, Price: $174.00, Est. Price: $174.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b36e7b98988f2dbaa2b9c
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: O, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cf5d4811782d3a2174f
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: P, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbbd4811782d39d8dfa
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: E, Row: 15, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54ce3d4811782d3a05ecd
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: N, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbdd4811782d39db4fc
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cafd4811782d39cb3da
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: K, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb9d4811782d39d7c42
